Dummy Data


         [-1.2483e-01,  1.5075e-01,  8.0448e-02, -1.8850e+00, -1.6163e+00,
           6.1582e-01,  9.8850e-01, -7.1679e-02,  2.4513e+00, -3.4578e-01,
           1.3273e+00, -6.4620e-01,  3.4190e-01,  1.0031e+00, -5.6755e-02,
          -9.8388e-01, -1.3610e+00,  9.5449e-02, -1.7898e+00, -2.9203e-01],
         [-9.0682e-02,  6.1219e-01,  2.3598e+00,  1.3898e+00, -7.8990e-01,
          -6.7850e-01, -1.4263e+00,  7.0117e-01,  2.4586e-01,  2.6130e-01,
          -7.4588e-01,  3.1372e-01,  6.1156e-02,  6.7455e-01,  4.3185e-01,
          -8.0164e-01,  3.9216e-01,  9.0211e-01,  2.3362e-01, -5.8849e-01],
         [-1.8218e+00,  1.1075e+00,  5.8092e-01, -1.4252e+00,  1.0919e+00,
          -1.2201e+00,  1.1971e+00,  5.2773e-01, -4.4231e-01,  9.1302e-01,
           1.9947e-01,  2.1053e-01,  2.0756e-01, -3.5441e-01, -7.6354e-02,
           1.7534e-01, -9.4328e-01, -2.1875e-02, -1.0158e+00, -1.8209e+00],
         [ 8.4424e-01, -1.2588e+00,  2.0772e-01,  2.8205e+00, -1.5820e-01,
          -1.2978e+00, -6.3507e-01, -1.9012e-01, -1.8930e-01, -9.2190e-01,
           1.2627e+00,  5.5106e-01,  1.1248e-01,  1.0645e+00,  1.5453e-01,
           2.4759e-01, -9.3059e-01,  1.1863e-01, -3.6058e-02, -7.9980e-01],
         [-1.6275e+00,  2.1373e-01,  2.0441e+00,  9.2259e-01, -1.0795e+00,
           1.8950e+00, -4.5302e-01, -3.2014e-01,  1.5871e+00, -3.8589e-02,
           6.6662e-01, -4.2338e-01, -4.6981e-01, -9.0807e-01, -3.7053e-01,
           5.7467e-01,  1.4681e+00,  8.9487e-03, -2.2687e-01, -7.4166e-02],
         [ 1.8457e+00,  5.2255e-01, -8.3592e-01, -2.0701e+00,  5.1177e-01,
          -3.3608e-01, -4.4215e-01, -1.3160e-01, -2.7254e-01, -5.8525e-01,
           7.0426e-02,  1.4553e+00, -9.6130e-01,  6.8192e-03,  1.0855e+00,
          -7.1430e-01,  1.0930e-01, -1.5138e-01,  1.0731e+00, -7.8407e-01],
         [-1.8327e-01, -9.1668e-01,  6.3264e-01,  1.0098e+00,  6.0128e-01,
           5.7449e-01, -1.2041e+00, -5.3555e-01,  8.8172e-01, -9.6025e-01,
           4.0091e-01, -1.3433e+00, -1.3624e+00,  2.3224e-01,  2.4505e-01,
           4.6077e-01,  2.6435e-01,  7.4974e-01, -2.5146e-01, -5.8021e-01],
         [-1.0296e+00,  2.4674e+00, -3.5965e-02, -8.9047e-01,  4.7007e-01,
           1.2023e+00,  2.0066e+00,  1.2147e+00,  5.0998e-01, -7.3578e-01,
           1.4450e+00, -1.8763e+00,  1.2466e-02,  1.2075e+00,  5.2873e-01,
           1.0707e+00,  2.3942e-01,  2.2339e-02,  1.7989e-01,  6.3196e-01],
         [-5.3682e-01,  2.5295e+00,  1.4095e+00,  7.1511e-01,  8.1010e-01,
          -3.6081e-01,  5.5733e-01,  3.9491e-01,  1.5234e+00, -5.6087e-01,
          -9.2862e-01,  3.9349e-01, -9.6553e-01,  1.8730e-01, -5.5390e-01,
           2.7983e-01,  3.2128e-01,  4.6390e-01,  2.5951e+00,  1.4469e+00],
         [ 2.7433e+00, -7.0030e-01,  6.0069e-01,  5.0670e-02,  2.2163e+00,
          -2.0690e+00,  7.8155e-01,  2.6560e-02,  1.5238e+00, -1.4274e-02,
          -4.1845e-01,  1.1749e+00, -1.3965e+00,  4.3359e-01,  1.2753e+00,
          -2.1541e+00,  1.9493e+00, -4.3794e-01,  1.3067e+00,  2.5702e+00],
         [ 2.3166e-01, -9.8755e-01,  8.2156e-01,  1.9206e+00,  7.0332e-01,
           6.3115e-01,  9.0739e-01, -1.6724e+00, -5.4275e-01, -8.5772e-01,
          -8.5166e-01, -1.2428e+00, -6.6154e-01, -1.6360e+00,  1.2247e+00,
           2.2001e-02, -2.0116e+00, -1.4874e+00,  2.8380e-02,  3.1611e-01],
         [ 6.6938e-01, -5.3555e-01,  1.6167e+00, -2.0479e-02,  1.4892e-01,
          -7.4094e-02, -1.1386e+00,  5.8589e-01,  1.4153e+00, -6.3564e-01,
           8.9269e-01, -4.9709e-01, -3.3897e-01,  1.2777e+00, -6.8550e-01,
          -1.3393e+00,  4.4437e-01,  1.1247e+00, -3.9730e-01, -2.7082e-01],
         [-1.0189e-01,  6.1521e-01, -1.9001e-02,  7.7214e-01, -9.5112e-01,
           1.0461e+00, -5.0039e-01,  1.3804e+00,  1.4505e+00,  1.1844e+00,
          -6.1665e-01, -9.2624e-01, -3.8985e-01,  1.1928e+00, -1.7061e+00,
           1.2399e+00, -1.8910e+00, -5.5713e-01, -1.1705e+00,  1.7656e+00],
         [ 9.2802e-02, -1.7314e+00,  4.3173e-01, -5.6352e-01, -5.2893e-01,
           1.2547e+00,  6.1674e-01,  6.7430e-01, -3.7078e-01,  3.4933e-01,
          -2.4326e-01, -4.4551e-02,  5.2404e-02, -1.0284e+00, -5.6252e-01,
          -6.6241e-01,  6.8412e-01,  1.2606e+00, -1.7171e-01, -4.3134e-01],
         [ 1.3990e+00, -1.0153e+00, -6.2914e-01, -2.5872e+00, -8.7486e-01,
          -7.9523e-02, -6.1481e-02,  8.5133e-01, -1.7144e+00,  2.6591e+00,
          -2.0397e-01, -1.2681e+00,  9.7622e-01, -1.8854e-01, -2.4722e-01,
           2.0624e+00,  7.1865e-02,  1.5556e-01, -1.7000e+00,  6.5714e-01],
         [-5.2919e-01, -1.7686e+00, -8.4196e-01,  3.7190e-01,  9.1813e-01,
          -6.8184e-01,  1.1039e+00, -1.4426e-01, -7.8930e-02, -1.6800e-01,
           4.6626e-01, -4.5421e-01, -5.9792e-01, -3.6975e-02,  6.3124e-01,
          -1.5011e+00,  1.3624e+00,  1.4410e+00,  4.5249e-01, -4.5596e-01],
         [ 1.0236e+00,  1.2743e+00, -3.7646e-01, -6.8546e-01, -1.7687e+00,
           1.8135e+00,  6.0986e-01,  1.3638e-01,  1.0391e-02,  4.7158e-01,
          -1.7235e+00,  1.6312e-01,  5.8943e-01,  1.1670e-01, -5.9889e-03,
           1.1315e+00, -1.6549e+00, -1.3347e+00,  2.1792e+00,  4.5391e-01]]])


Actual Data


tensor([[[-0.1394, -0.1322, -0.1289, -0.0995, -0.1394, -0.1394, -0.1048,
          -0.1394, -0.1394, -0.1394, -0.1394, -0.1394, -0.1394, -0.0776,
          -0.1394, -0.1394, -0.1394, -0.1394, -0.1394, -0.1394],
         [-0.0485, -0.0484, -0.0478, -0.0484, -0.0485, -0.0485, -0.0482,
          -0.0485, -0.0485, -0.0485, -0.0485, -0.0485, -0.0485, -0.0485,
          -0.0485, -0.0485, -0.0485, -0.0485, -0.0485, -0.0485],
         [-0.4370, -0.0994, -0.0657,  0.2132, -0.4370, -0.4370,  0.1472,
          -0.4370, -0.4370, -0.4370, -0.4370, -0.4370, -0.4370,  0.3459,
          -0.4370, -0.4370, -0.4370, -0.4370, -0.4370, -0.4370],
         [-0.1096, -0.1095, -0.1092, -0.1095, -0.1096, -0.1096, -0.1093,
          -0.1096, -0.1096, -0.1096, -0.1096, -0.1096, -0.1096, -0.1096,
          -0.1096, -0.1096, -0.1096, -0.1096, -0.1096, -0.1096],
         [-0.2241,  0.3409,  0.0584, -0.0122, -0.2241, -0.2241,  0.0584,
          -0.2241, -0.2241, -0.2241, -0.1534, -0.2241, -0.2241, -0.0828,
          -0.2241, -0.2241, -0.2241, -0.2241, -0.2241, -0.2241],
         [-0.2823, -0.2823, -0.2241, -0.2823, -0.2823, -0.2823, -0.2733,
          -0.3136, -0.2823, -0.2823, -0.2823, -0.3046, -0.3046, -0.2823,
          -0.2823, -0.2823, -0.3136, -0.2823, -0.2823, -0.2823],
         [-0.3008, -0.8338, -0.1073,  0.0190, -0.5495, -0.5495, -0.8556,
           0.1137, -0.4325, -0.5495, -0.6542,  0.6444,  0.1137, -0.6542,
          -0.5495, -0.4325,  0.1137,  1.0423, -0.5495, -0.5495],
         [-0.0923, -0.0890, -0.0832, -0.0129, -0.0923, -0.0923, -0.0651,
          -0.0923, -0.0923, -0.0923,  0.0355, -0.0923, -0.0923,  0.0355,
          -0.0923, -0.0923, -0.0923, -0.0923, -0.0923, -0.0923],
         [-0.0103, -0.0099, -0.0066, -0.0100, -0.0103, -0.0103, -0.0085,
          -0.0103, -0.0103, -0.0103, -0.0103, -0.0103, -0.0103, -0.0103,
          -0.0103, -0.0103, -0.0103, -0.0103, -0.0103, -0.0103],
         [-0.2042,  0.2656,  0.2108,  0.8954, -0.2042, -0.2042,  0.4093,
          -0.2042, -0.2042, -0.2042, -1.5661, -0.2042, -0.2042, -1.5661,
          -0.2042, -0.2042, -0.2042, -0.2042, -0.2042, -0.2042],
         [-0.0100, -0.0093, -0.0077, -0.0093, -0.0100, -0.0100, -0.0084,
          -0.0100, -0.0100, -0.0100, -0.0099, -0.0100, -0.0100, -0.0099,
          -0.0100, -0.0100, -0.0100, -0.0100, -0.0100, -0.0100],
         [-0.0766, -0.0528, -0.0617, -0.0677, -0.0766, -0.0766, -0.0647,
          -0.0766, -0.0766, -0.0766, -0.0737, -0.0766, -0.0766, -0.0707,
          -0.0766, -0.0766, -0.0766, -0.0766, -0.0766, -0.0766],
         [-0.4070, -0.4070, -0.3449, -0.4070, -0.4070, -0.4070, -0.3957,
          -0.4465, -0.4070, -0.4070, -0.4070, -0.4352, -0.4352, -0.4070,
          -0.4070, -0.4070, -0.4465, -0.4070, -0.4070, -0.4070],
         [-0.4379, -0.9900, -0.4665, -0.1067, -0.6955, -0.6955, -1.0126,
          -0.0086, -0.5743, -0.6955, -0.8040,  0.5410, -0.0086, -0.8040,
          -0.6955, -0.5743, -0.0086,  0.9532, -0.6955, -0.6955],
         [-0.0819, -0.0945, -0.0134, -0.1003, -0.0764, -0.0856, -0.0408,
          -0.1309, -0.1226, -0.1267, -0.0687, -0.1271, -0.1282, -0.0687,
          -0.1307, -0.1267, -0.1309, -0.1285, -0.1149, -0.1240],
         [-0.0401, -0.0381, -0.0393, -0.0400, -0.0401, -0.0401, -0.0389,
          -0.0401, -0.0401, -0.0401, -0.0307, -0.0401, -0.0401, -0.0393,
          -0.0401, -0.0401, -0.0401, -0.0401, -0.0401, -0.0401],
         [-0.0045, -0.0045, -0.0045, -0.0045, -0.0045, -0.0045, -0.0045,
          -0.0045, -0.0045, -0.0045, -0.0045, -0.0045, -0.0045, -0.0045,
          -0.0045, -0.0045, -0.0045, -0.0045, -0.0045, -0.0045],
         [ 0.2222,  0.1129,  0.5973,  0.0549,  0.2563,  0.1611,  0.4819,
          -0.5075, -0.5780, -0.5686,  0.3178, -0.3022, -0.3558,  0.3178,
          -0.5723, -0.3704, -0.5449, -0.3774, -0.1816, -0.6544],
         [-0.0419, -0.0373, -0.0395, -0.0418, -0.0418, -0.0418, -0.0377,
          -0.0419, -0.0419, -0.0419, -0.0120, -0.0419, -0.0419, -0.0395,
          -0.0419, -0.0419, -0.0419, -0.0419, -0.0419, -0.0419],
         [-0.1529, -0.1184, -0.1462, -0.1304, -0.1529, -0.1529, -0.1031,
          -0.1529, -0.1529, -0.1529, -0.1000, -0.1529, -0.1529, -0.1006,
          -0.1529, -0.1529, -0.1529, -0.1529, -0.1529, -0.1529],
         [-0.1168, -0.1167, -0.1167, -0.1168, -0.1168, -0.1168, -0.1167,
          -0.1168, -0.1168, -0.1168, -0.1168, -0.1168, -0.1168, -0.1168,
          -0.1168, -0.1168, -0.1168, -0.1168, -0.1168, -0.1168],
         [-0.4222,  0.1235, -0.1859,  0.0428, -0.4222, -0.4222,  0.1793,
          -0.4222, -0.4222, -0.4222,  0.2697, -0.4222, -0.4222,  0.2644,
          -0.4222, -0.4222, -0.4222, -0.4222, -0.4222, -0.4222],
         [-0.1583, -0.1583, -0.1583, -0.1583, -0.1583, -0.1583, -0.1583,
          -0.1583, -0.1583, -0.1583, -0.1583, -0.1583, -0.1583, -0.1583,
          -0.1583, -0.1583, -0.1583, -0.1583, -0.1583, -0.1583],
         [-0.7633,  0.6828,  0.3213,  0.3213, -0.7633, -0.7633, -0.4018,
          -0.7633, -0.7633, -0.7633, -0.4018, -0.7633, -0.7633, -0.0402,
          -0.7633, -0.7633, -0.7633, -0.7633, -0.7633, -0.7633],
         [-0.2446, -0.2574, -0.2215, -0.2574, -0.2394, -0.2394, -0.2266,
          -0.2779, -0.2420, -0.2394, -0.2394, -0.2728, -0.2702, -0.2420,
          -0.2394, -0.2420, -0.2779, -0.2600, -0.2394, -0.2394],
         [ 1.0742, -0.9813, -0.2448,  0.1492,  1.0742,  1.0742,  0.5761,
           1.0742,  1.0742,  1.0742,  0.8470,  1.0742,  1.0742,  0.6198,
           1.0742,  1.0742,  1.0742,  1.0742,  1.0742,  1.0742],
         [-0.1432, -0.1243, -0.1450, -0.0982, -0.1432, -0.1432, -0.1407,
          -0.1432, -0.1432, -0.1432, -0.0695, -0.1432, -0.1432, -0.0695,
          -0.1432, -0.1432, -0.1432, -0.1432, -0.1432, -0.1432],
         [-0.0137, -0.0106, -0.0097, -0.0131, -0.0137, -0.0137, -0.0110,
          -0.0137, -0.0137, -0.0137, -0.0131, -0.0137, -0.0137, -0.0135,
          -0.0137, -0.0137, -0.0137, -0.0137, -0.0137, -0.0137],
         [-0.0046, -0.0046, -0.0046, -0.0046, -0.0046, -0.0046, -0.0046,
          -0.0046, -0.0046, -0.0046, -0.0046, -0.0046, -0.0046, -0.0046,
          -0.0046, -0.0046, -0.0046, -0.0046, -0.0046, -0.0046],
         [-0.3283,  0.1165, -0.2583,  0.3444, -0.3283, -0.3283, -0.1327,
          -0.3283, -0.3283, -0.3283,  0.5088, -0.3283, -0.3283,  0.5088,
          -0.3283, -0.3283, -0.3283, -0.3283, -0.3283, -0.3283],
         [-0.0125, -0.0105, -0.0114, -0.0118, -0.0125, -0.0125, -0.0114,
          -0.0125, -0.0125, -0.0125, -0.0116, -0.0125, -0.0125, -0.0123,
          -0.0125, -0.0125, -0.0125, -0.0125, -0.0125, -0.0125],
         [-0.2451, -0.2154, -0.1723, -0.2370, -0.2451, -0.2451, -0.2019,
          -0.2451, -0.2451, -0.2451, -0.2424, -0.2451, -0.2451, -0.2397,
          -0.2451, -0.2451, -0.2451, -0.2451, -0.2451, -0.2451],
         [-0.1827, -0.1827, -0.2011, -0.1827, -0.1827, -0.1827, -0.1827,
          -0.2470, -0.1827, -0.1827, -0.1827, -0.2286, -0.2286, -0.1827,
          -0.1827, -0.1827, -0.2470, -0.1827, -0.1827, -0.1827],
         [ 0.5747,  0.1727, -0.5299,  0.8158,  0.3871,  0.3871, -0.0746,
           0.8873,  0.4754,  0.3871,  0.3081,  1.2874,  0.8873,  0.3081,
           0.3871,  0.4754,  0.8873,  1.5875,  0.3871,  0.3871]]])


Initial Dummy Data


tensor([[[-1.0408e+00,  9.1660e-01, -1.3042e+00, -1.1097e+00, -1.2188e+00,
           1.1676e+00, -1.0574e+00, -1.1884e-01, -9.0784e-01,  3.4522e-01,
          -5.7133e-01, -2.3511e-01,  1.0076e+00, -7.5288e-01, -2.2500e-01,
          -4.3269e-01, -1.5071e+00, -4.5856e-01, -8.4800e-01,  5.2660e-01],
         [ 2.9916e-02, -4.9838e-02,  1.0651e+00,  8.8604e-01,  4.6402e-01,
          -4.9863e-01,  1.2886e-01,  2.7631e+00,  1.4048e-01,  1.1191e+00,
           3.1523e-01,  1.7528e+00, -7.6496e-01,  1.8299e+00, -2.7840e-01,
          -2.7195e-01, -1.2944e+00, -2.4313e-02, -2.3536e-01, -7.0871e-01],
         [ 1.1566e+00,  4.2960e-01, -1.1874e+00, -7.4678e-01, -9.3198e-01,
          -8.5786e-01, -9.6473e-01, -9.9146e-02, -1.0190e+00,  3.1568e-01,
          -1.6036e+00,  1.8493e+00,  4.4727e-02,  1.5853e+00, -5.9122e-01,
           1.1312e+00,  7.5621e-01, -1.2023e+00, -5.8335e-01, -4.4069e-01],
         [-1.9791e+00,  7.7871e-01, -7.7485e-01, -1.3975e-01,  1.1414e+00,
          -6.3537e-01, -1.4702e+00, -2.1339e-01, -8.7066e-01,  1.6159e+00,
          -2.3565e-01,  9.4439e-01,  2.1134e+00, -9.7540e-01,  1.7569e-01,
          -1.3189e-01, -2.7350e-01,  3.3553e-01,  1.8855e-01,  2.1432e+00],
         [ 8.5270e-01,  9.6476e-02, -6.2491e-02,  8.2685e-01,  5.5987e-01,
          -7.7759e-01,  3.3392e-01,  1.7591e-01,  2.1108e+00,  1.0702e+00,
           1.9540e-02,  1.1213e+00, -1.4873e+00, -2.0432e-01, -1.0466e+00,
          -1.5772e+00,  1.0358e-01, -3.5141e-01,  2.4212e-01,  6.4627e-01],
         [ 8.7300e-01, -9.2760e-01,  1.7663e-01,  1.0224e+00, -4.8255e-01,
          -5.4212e-01, -5.3418e-01, -6.4129e-01,  3.5192e-02, -4.7651e-01,
          -4.0875e-02,  1.1993e+00,  5.3736e-01, -1.9296e-01,  5.9368e-01,
           7.2031e-01,  5.0611e-01,  1.5192e+00, -4.8969e-01,  9.2306e-01],
         [-6.0080e-01, -1.1164e+00,  2.5772e-01, -7.2256e-01, -9.2439e-01,
           1.8737e+00,  1.0122e+00, -1.4482e+00, -6.4352e-02,  3.2155e-01,
           5.9075e-01, -1.4197e+00,  8.2792e-01, -2.9686e-01,  7.1204e-01,
          -2.0682e-01, -1.5476e-01,  1.5531e-01, -4.8888e-02,  3.4296e-01],
         [ 1.2640e-01,  1.5189e-01, -1.3639e+00, -1.6593e+00,  1.0311e+00,
          -1.9557e+00, -1.4820e-01,  1.7376e+00,  2.2039e+00, -6.5893e-01,
           1.3314e+00, -4.4980e-01,  5.4933e-01,  5.3876e-02,  2.6006e-01,
           8.5702e-01,  2.5211e+00, -4.5240e-02, -3.1052e-01, -9.4073e-01],
         [-3.3901e-03,  1.5199e+00,  2.6541e-01, -1.4414e-01,  5.4069e-01,
          -1.5476e+00,  6.4552e-01, -1.1382e+00,  6.0517e-01,  1.1904e+00,
           1.2195e+00, -4.7042e-02, -1.0914e+00,  1.0223e+00,  2.1128e-01,
           3.0615e-02,  3.6038e-01,  3.1658e-01, -8.9752e-01, -6.3928e-01],
         [ 6.2067e-01, -1.6896e-01, -5.8155e-01,  1.2632e+00,  6.9538e-02,
           1.1862e+00,  1.8127e+00, -1.4459e+00, -2.1577e-01, -9.7924e-01,
          -1.4392e+00,  6.5084e-01,  8.9640e-01,  5.7165e-01, -2.3898e-01,
           6.9829e-01, -1.3416e+00,  2.7146e-01, -5.9956e-01, -1.0962e+00],
         [ 1.6327e+00,  1.3951e+00,  8.7838e-01,  3.3890e-01,  5.0542e-01,
          -6.6812e-01, -1.4382e+00,  1.7547e+00, -9.6053e-01, -4.5583e-01,
          -2.9367e-01,  9.2378e-01, -1.2185e+00,  4.1376e-01,  5.0328e-01,
           9.1740e-01, -4.7920e-01,  6.7556e-01, -3.4125e-01, -2.2420e-01],
         [-2.1111e-01,  6.2824e-01, -1.2129e-01, -1.1116e+00, -7.4013e-01,
          -7.8790e-01,  6.0598e-02, -2.3337e+00, -1.0941e+00, -3.6815e-01,
          -1.6281e-02, -6.4482e-02, -8.1005e-01,  1.4153e-01,  8.2375e-01,
           2.2622e-01,  1.2912e+00,  6.4878e-01,  1.2114e+00,  1.3569e+00],
         [-2.8521e-01,  6.0505e-01,  2.1667e-01, -2.1810e-01, -1.6306e+00,
           1.4788e+00,  1.2907e+00,  3.1236e-01,  7.2991e-01,  1.4220e+00,
           3.3751e-01,  4.3814e-02, -1.6105e+00,  2.9791e-01,  1.1537e+00,
          -1.5604e+00,  1.2779e+00, -1.2514e+00,  1.8131e+00,  1.4436e+00],
         [-4.2071e-01,  2.1992e-02, -6.8066e-01, -1.3306e+00,  1.6667e-01,
          -1.4055e+00,  1.5895e+00,  1.0838e+00, -9.0769e-01, -8.0602e-01,
          -1.2603e+00, -1.7245e+00, -3.5334e-01, -9.4214e-01, -1.7755e-01,
           3.9921e-01,  5.5150e-02,  5.8735e-01, -5.8869e-01, -1.4733e+00],
         [-8.5646e-01,  7.4003e-01,  2.9834e-01,  4.7180e-01, -1.1936e+00,
           7.9279e-01, -8.6646e-01,  9.4680e-01,  2.7539e-01, -2.6149e-02,
          -4.6178e-01, -5.6463e-01, -1.0389e+00,  5.8192e-01,  1.8698e+00,
          -2.6346e-01, -2.0799e+00, -6.3135e-01,  4.0898e-01, -1.1458e+00],
         [ 6.0558e-01,  5.7630e-01, -3.3558e+00,  2.8359e-01,  6.9090e-01,
          -7.6308e-01,  1.5646e+00,  3.3384e-01,  7.1051e-01,  4.6834e-01,
          -6.1788e-01,  8.1758e-02,  7.9674e-01, -2.9351e+00,  2.4179e+00,
          -4.0255e-01,  6.4508e-01,  1.6845e+00, -1.7142e+00, -5.3192e-01],
         [-8.8483e-01,  6.5133e-01,  1.0002e+00, -1.4699e+00, -5.0330e-01,
           5.5273e-02,  9.2654e-01, -8.6525e-01, -2.8753e-02, -2.2086e-01,
           1.1629e+00,  6.1621e-02, -1.3136e+00, -2.7643e-01,  2.7706e-02,
          -1.1262e-01,  1.3697e+00,  1.6724e-04,  1.5333e+00, -1.0556e+00],
